"","ano","mes","XCO2","xco2_sd","XCO2adj","xco2_adj_sd","SIF_757","SIF_757sd","GPP","NDVI","ndvi_sd","LAI","lai_sd","LST","lst_sd","Qg","Qg_sd","Prec","Temp","temp_sd","RH","RH_sd"
"44",2018,9,405.954444026598,0.998918991337466,390.539090731214,0.982754940381018,0.192791946458902,0.129322115520132,8.7431,0.526767105263158,0.141898694287762,1.58972605410959,1.19645696990457,31.8981432700984,5.32648729780057,19.1696447368421,5.63765040919283,44.3947368421053,23.7879605263158,2.28398480583714,57.0381535087719,9.34985306320834
"45",2018,10,407.400329589844,1.54374558278089,391.635796294459,1.54778500157584,0.237864187883712,0.176147993566894,6.6086,0.566109589041096,0.177327824291295,1.68293840853081,1.21117532603345,32.0682507041736,5.29183854769057,18.5571689303905,5.2306242349553,128.298289473684,24.7536969439728,1.83020069969865,68.3496434634975,9.98136113197029
"46",2018,11,406.250113973812,1.59558416063963,390.432085678428,1.59604138164211,0.364476521809896,0.209893213954755,8.4052,0.601550714285714,0.16584253713022,1.91107013173432,1.31943702576866,30.9447721772838,4.69549652919871,18.560201754386,5.88287617046888,197.003684210526,23.204350877193,1.55523156199365,78.6256228070175,5.80561850811833
"47",2018,12,405.856970309775,1.3723079482102,389.961527014391,1.38910803100965,0.401844819979881,0.217289199088111,12.6579,0.703946,0.114218169683751,2.63428574464286,1.43243390544789,30.2043683527682,4.03867730002395,22.4398387096774,5.72502040865315,175.147105263158,24.2635271646859,1.81065909191808,76.3989813242784,7.83265038718394
"48",2019,1,406.380743238216,1.1587354011418,390.290559942831,1.16917464243125,0.396689896513089,0.222941336634137,16.7178,0.727425165562914,0.0967381215574936,2.96541099726027,1.34744337465544,29.9172520219405,3.78901340068649,25.3451655348048,3.9558513905314,66.9176315789474,25.6556239388795,1.35295570847248,69.4054032258065,7.38058184065168
"49",2019,2,407.141849683679,1.72757070265611,390.908536388294,1.72377112601583,0.369097345797442,0.200204408418685,11.6948,0.690443333333333,0.117142384775802,2.40139375853659,1.28808342632085,29.3650738013706,3.53379908124881,20.7231531954887,5.63798577815062,175.795526315789,25.2492904135338,1.62474898993025,74.7932988721805,9.83834291336007
"50",2019,3,406.433392005052,1.22066536230412,390.169788709668,1.22340151605509,0.332813425635253,0.175006596469181,13.7767,0.715263513513513,0.115567328285996,2.64470993856655,1.34042050960232,28.6590127796023,3.21916688884941,19.6413200339559,4.15181142225086,122.395921052632,24.1547665534805,1.29579510431647,78.8168548387097,6.17599767257464
"51",2019,4,406.967604302741,1.56287145751242,390.653106007356,1.5500240182674,0.305880642820288,0.162334860537691,10.759,0.722266224503311,0.10298510067324,2.58280546742081,1.24822541462764,27.6352879545048,2.88843318845866,17.8482938596491,3.35509270180331,74.4268421052632,23.9583552631579,0.961597846004726,75.3281842105263,6.02538428639565
"52",2019,5,407.990802041522,1.21676657303995,391.556053746138,1.21272320440795,0.243509847354266,0.140492570169675,13.2704,0.697432894736842,0.100139532968195,2.29149663163265,1.13186661435948,27.1816230822553,3.42063144340516,15.1444991511036,3.09516381181212,37.2043421052632,22.7660526315789,1.6058037898976,71.4510483870968,6.7701983262597
"53",2019,6,408.586341293903,1.34340008857668,391.957957998519,1.31548486592165,0.205210134927983,0.135833290881006,11.5681,0.638796710526316,0.111467458154918,1.95170070340136,1.28325280484761,27.1680972976718,3.79481900166885,15.2825438596491,2.07329628894086,12.2278947368421,20.5533552631579,1.56083629307633,66.594951754386,5.40608434727116
"54",2019,7,408.713914680556,1.11763947804919,391.806291385171,1.09586858163177,0.164502997518114,0.122851440971914,9.9133,0.550562251655629,0.127790202410942,1.65945947905405,1.35970276804769,27.4072770661533,4.72717907295198,16.2242869269949,2.58697231404456,13.3555263157895,19.7076103565365,2.45798802591445,59.2471010186757,7.50365946704049
"55",2019,8,408.62713598867,1.26027424864388,391.397827693285,1.28313418970765,0.17826884538146,0.124688073795751,8.9688,0.50445298013245,0.133712708848958,1.51632654353741,1.30909347881516,30.0969749547108,5.04575346972272,17.105513582343,3.93584399414062,20.0290789473684,21.5631663837012,2.05217516597214,59.0511502546689,7.69234697673302
"56",2019,9,408.675447912713,0.933747177923901,390.951814617328,0.953851751603556,0.177157522512379,0.139513571295912,8.4758,0.504004054054054,0.141964466129087,1.57254239186441,1.29184729172174,32.5115856714499,5.39162552714829,19.6053903508772,5.06180264716896,34.6634210526316,25.0411403508772,2.18397022796627,53.0389254385965,10.1079715855542
"57",2019,10,410.439600322721,1.2076306718097,392.278517027337,1.1989559225644,0.235619913856938,0.149974703940252,7.2695,0.532932894736842,0.140483008119044,1.79773757692308,1.41049456487407,33.1698603247146,5.91427584423209,22.186421901528,4.75221055953397,52.6780263157895,25.9290025466893,1.6335386486783,57.5374872665535,9.53040470605032
"58",2019,11,409.683126034944,1.61758921341146,391.39613773956,1.6107839662112,0.293434786478678,0.197675844230004,9.3655,0.578419047619048,0.145841388479428,1.91789476105263,1.34915043170779,32.4538355028572,5.61178409201218,20.5308728070175,5.6071775119087,144.826447368421,25.4613333333333,2.10250120437164,67.3275043859649,11.0041718803648
"59",2019,12,409.1753919308,1.15279058422441,390.834453635416,1.15389476192734,0.388628370111639,0.226269578934499,10.5008,0.672907482993197,0.136462198633724,2.34945057838828,1.33667501263987,30.9333582044925,4.81916110595525,21.4569651952462,5.84875342564536,145.426315789474,24.6647623089983,1.25016622905228,74.7689049235993,7.56621229387298
"60",2020,1,408.380712297228,1.52769842622115,389.994014001843,1.52996920742299,0.394781838115464,0.247035933103842,11.3051,0.719108275172414,0.10613016271864,2.6384328619403,1.38757750506341,29.3061702078353,3.4503215861289,20.390636672326,6.05236420803583,231.500263157895,24.8163412563667,1.4623812990757,77.9844991511036,8.5543747938966
"61",2020,2,408.672467180791,1.4208558125284,390.258533885407,1.42120367078071,0.388706657772973,0.201498800782703,10.5785,0.69026618705036,0.14013810297835,2.51764709301471,1.48953955912212,28.6049430065453,3.12930403712067,18.8829673321234,5.09498735059268,201.632763157895,24.0259119782214,1.31181159486825,81.6807577132486,4.65435421660218
"62",2020,3,408.536605297388,1.65335594373679,390.066187002004,1.63767862616619,0.358985785282019,0.186480211954235,14.5271,0.717057823129252,0.122520965455104,2.66737592836879,1.44935853734405,28.5729701864198,3.45883849931067,19.4364261460102,4.45237679896638,142.652631578947,22.9454966044143,1.3658855051362,81.4670882852292,4.39977990564317
"63",2020,4,409.120328351785,1.19743629767834,390.5333650564,1.19623691147527,0.296600288814969,0.164088648411035,13.4516,0.730725619834711,0.104205756022181,2.526501804947,1.36645637573862,27.2831682908549,3.13682418358672,17.6718245614035,3.61626212303189,49.5018421052632,22.155899122807,1.61006651385126,77.9044868421053,4.79349557780845
"64",2020,5,409.637031615014,1.27354957951005,390.91519331963,1.26765167065292,0.228364979202424,0.124314640426921,9.8908,0.701490789473684,0.0998473167870388,2.29772729954545,1.38499604582655,26.0114966858315,3.13648648482189,15.7111290322581,4.09950958194652,35.1144736842105,19.7405432937182,2.21047108220898,73.2505008488964,6.15683135221328
"65",2020,6,410.486536612471,1.25204264629307,391.604538317087,1.23468804979123,0.189844513818416,0.113459716813833,11.9309,0.657723026315789,0.108034115577113,1.96394560238095,1.25371506759746,26.4775216509319,3.75973607573271,14.6024298245614,2.8850466460576,21.4968421052632,20.5626447368421,1.36505191314402,70.6042631578947,5.63468611457559
"66",2020,7,411.424578341632,1.01928858268281,392.264120046248,1.03303208930215,0.180067051816752,0.118271501436049,11.3844,0.588854605263158,0.128281833682027,1.78716218885135,1.2992191040789,27.7420556539711,4.4739046156875,16.0974490662139,2.35269615472171,10.3603947368421,20.5083234295416,1.47195643101907,63.9326825127335,5.21235341851439
"67",2020,8,410.861368279708,0.994627608467704,391.377989984324,1.02305454821821,0.178011855917804,0.115650863047631,10.0701,0.523123841059603,0.144301319794662,1.57466217972973,1.28561795065639,30.1642772611295,5.00256510906982,17.8577886247878,4.32268606688546,20.5282894736842,20.9905857385399,2.7031679724386,59.7876443123939,6.62775140319521
