"","lon","lat","xco2"
"370",-51.23,-20.57,392.178067192897
"371",-51.23,-20.55,393.41845419485
"372",-51.23,-20.53,392.052765420436
"373",-51.23,-20.51,392.802317710475
"374",-51.23,-20.48,393.35328325735
"375",-51.23,-20.43,392.933225396022
"376",-51.23,-20.42,392.062611343288
"377",-51.23,-20.36,393.17452957571
"378",-51.23,-20.35,390.49090176321
"379",-51.22,-21.92,389.331747495632
"380",-51.22,-20.59,392.689283735866
"381",-51.22,-20.55,390.557714526882
"382",-51.22,-20.54,391.702024771022
"383",-51.22,-20.5,392.529100811061
"384",-51.22,-20.43,391.627386968288
"385",-51.22,-20.38,392.45408645071
"386",-51.21,-22.12,390.38376098196
"387",-51.21,-21.99,389.188293491725
"388",-51.21,-21.92,390.029295708522
"389",-51.21,-20.88,393.844235396022
"390",-51.21,-20.7,391.223753208522
"391",-51.21,-20.59,389.760397622585
"392",-51.21,-20.56,393.447332993678
"393",-51.21,-20.54,392.008373599147
"394",-51.21,-20.42,392.23864356985
"395",-51.21,-20.41,390.144705361842
"396",-51.21,-20.39,391.412853657741
"397",-51.21,-20.37,391.225956079616
"398",-51.21,-20.35,392.568238940944
"399",-51.2,-21.07,392.602744272975
"400",-51.2,-20.58,392.319623765163
"401",-51.2,-20.53,394.238728208522
"402",-51.2,-20.4,392.612152847194
"403",-51.19,-22.28,391.333904390163
"404",-51.19,-21.95,388.947486011257
"405",-51.19,-21.88,389.022558052272
"406",-51.19,-20.77,390.383934526882
"407",-51.19,-20.73,393.674818872585
"408",-51.19,-20.57,394.80234270071
"409",-51.18,-22.28,391.666492886257
"410",-51.18,-22.1,389.035417485866
"411",-51.18,-22.05,390.346268335475
"412",-51.18,-21.1,392.643195923366
"413",-51.18,-20.96,392.870518960475
"414",-51.18,-20.75,393.443564595241
"415",-51.18,-20.61,393.990957192897
"416",-51.18,-20.58,391.006712925319
"417",-51.18,-20.4,392.770241831569
"418",-51.17,-22.17,389.758746323757
"419",-51.17,-21.97,389.329574019069
"420",-51.17,-21.15,392.69957895071
"421",-51.17,-21.06,392.295973647975
"422",-51.17,-21,393.219228667507
"423",-51.17,-20.77,393.219375737819
"424",-51.17,-20.75,395.241363052272
"425",-51.17,-20.69,393.697363433132
"426",-51.17,-20.62,394.641753755397
"427",-51.17,-20.6,392.234724956569
"428",-51.17,-20.55,394.307050337428
"429",-51.17,-20.48,392.236004399928
"430",-51.17,-20.41,390.692385649928
"431",-51.17,-20.39,393.501551304225
"432",-51.16,-22.3,390.260122017116
"433",-51.16,-22.28,390.358547935085
"434",-51.16,-20.92,394.030687954616
"435",-51.16,-20.89,391.13692645071
"436",-51.16,-20.85,393.390527446804
"437",-51.16,-20.78,393.378693355007
"438",-51.16,-20.59,391.159842749538
"439",-51.16,-20.58,394.334508374538
"440",-51.16,-20.55,391.453541626491
"441",-51.16,-20.54,393.482602251491
"442",-51.16,-20.48,390.24599613821
"443",-51.16,-20.41,388.619285952663
"444",-51.15,-22.48,388.393264683132
"445",-51.15,-22.12,389.780253286647
"446",-51.15,-22.1,389.821710815944
"447",-51.15,-21.97,389.673148843288
"448",-51.15,-21.58,394.878399429225
"449",-51.15,-21.1,391.195938228054
"450",-51.15,-21,392.419859155788
"451",-51.15,-20.95,393.482614917507
"452",-51.15,-20.89,393.557566011257
"453",-51.15,-20.73,392.493263071804
"454",-51.15,-20.7,390.383933980007
"455",-51.15,-20.54,387.111528960475
"456",-51.15,-20.41,389.865209575709
"457",-51.14,-22.39,389.588384946804
"458",-51.14,-22.32,388.916746157741
"459",-51.14,-22.28,389.840611528835
"460",-51.14,-22.18,390.195979595241
"461",-51.14,-21.36,391.44814582571
"462",-51.14,-21,392.511607739772
"463",-51.14,-20.79,392.901589468288
"464",-51.14,-20.78,390.879188550319
"465",-51.14,-20.74,391.239631558132
"466",-51.14,-20.57,393.085080317897
"467",-51.14,-20.45,390.462288872585
"468",-51.14,-20.41,392.912799458522
"469",-51.13,-22.59,388.447084233913
"470",-51.13,-22.52,388.359711206569
"471",-51.13,-22.28,389.936810864772
"472",-51.13,-22.21,392.397891821804
"473",-51.13,-21.26,393.527292563991
"474",-51.13,-21.09,393.277739995632
"475",-51.13,-20.97,391.69154129446
"476",-51.13,-20.91,392.595665591335
"477",-51.13,-20.76,391.974121899928
"478",-51.13,-20.74,392.390861938991
"479",-51.13,-20.73,390.233149990749
"480",-51.13,-20.72,391.63531520071
"481",-51.13,-20.6,391.543838159694
"482",-51.13,-20.58,390.218735806178
"483",-51.13,-20.47,388.817750894069
"484",-51.13,-20.44,388.084000903835
"485",-51.12,-22.65,390.468373247585
"486",-51.12,-22.61,387.846583120632
"487",-51.12,-22.54,390.564522603054
"488",-51.12,-22.41,390.629446948757
"489",-51.12,-22.39,388.802748345241
"490",-51.12,-21.46,392.701266548366
"491",-51.12,-21.07,390.159534448757
"492",-51.12,-21.03,391.3945649761
"493",-51.12,-20.92,393.268313677272
"494",-51.12,-20.9,392.813929526882
"495",-51.12,-20.85,395.362672827663
"496",-51.12,-20.78,393.097306626491
"497",-51.12,-20.77,388.613621216335
"498",-51.12,-20.73,387.271968999538
"499",-51.12,-20.62,393.841459692897
"500",-51.12,-20.59,392.459066509304
"501",-51.12,-20.46,388.352762485866
"502",-51.12,-20.37,384.446438931178
"503",-51.11,-22.7,389.584135552272
"504",-51.11,-22.63,391.177425386257
"505",-51.11,-22.61,390.062258774928
"506",-51.11,-22.6,388.495493042507
"507",-51.11,-21.98,392.189145269069
"508",-51.11,-21.13,392.442047837428
"509",-51.11,-21.12,394.380124556178
"510",-51.11,-21.11,390.567388423366
"511",-51.11,-21.1,394.490956470241
"512",-51.11,-21.06,394.088202046413
"513",-51.11,-21.03,393.465102954616
"514",-51.11,-20.94,391.738909468288
"515",-51.11,-20.9,390.775819878444
"516",-51.11,-20.86,392.98982379446
"517",-51.11,-20.81,387.625310649928
"518",-51.11,-20.79,391.555855903835
"519",-51.11,-20.77,392.5756527886
"520",-51.11,-20.75,391.203597134304
"521",-51.1,-22.49,389.235527251491
"522",-51.1,-21.56,391.591663267116
"523",-51.1,-21.17,393.732820522975
"524",-51.1,-21.15,392.718667095241
"525",-51.1,-21.14,393.141508813991
"526",-51.1,-21.12,392.301529390163
"527",-51.1,-21.11,390.733839224147
"528",-51.1,-21.08,393.981657407741
"529",-51.1,-21.07,393.88003973196
"530",-51.1,-21.05,393.269527651882
"531",-51.1,-21.03,389.965569702663
"532",-51.1,-20.8,390.4842968511
"533",-51.1,-20.76,387.016583247585
"534",-51.1,-20.74,390.681770884304
"535",-51.1,-20.65,387.966846323757
"536",-51.1,-20.61,387.932437153835
"537",-51.1,-20.57,391.008092397975
"538",-51.09,-22.65,389.395810376491
"539",-51.09,-22.63,390.467899624538
"540",-51.09,-22.54,390.656846206569
"541",-51.09,-22.41,390.34762504446
"542",-51.09,-21.16,394.044753433132
"543",-51.09,-21.11,391.550953193874
"544",-51.09,-21.09,391.295727671413
"545",-51.09,-21.07,392.123689858913
"546",-51.09,-21.06,394.094311577663
"547",-51.09,-21.02,391.399064624538
"548",-51.09,-20.91,388.383712114772
"549",-51.08,-22.67,388.857091499538
"550",-51.08,-22.61,390.932841655788
"551",-51.08,-21.99,392.1744437261
"552",-51.08,-21.67,391.397869917507
"553",-51.08,-21.48,392.777141177272
"554",-51.08,-21.16,393.477973911647
"555",-51.08,-21.15,392.96176035696
"556",-51.08,-21.13,389.91642294485
"557",-51.08,-21.12,392.351036489772
"558",-51.08,-21.07,392.03342613821
"559",-51.08,-20.98,391.340425645046
"560",-51.08,-20.91,392.743622739772
"561",-51.08,-20.84,386.271269497585
"562",-51.08,-20.78,391.278126821804
"563",-51.08,-20.6,388.12079957571
"564",-51.07,-22.72,390.267264810085
"565",-51.07,-22.71,390.273810230007
"566",-51.07,-21.91,391.938130259304
"567",-51.07,-21.19,391.361397173366
"568",-51.07,-21.18,390.518321792507
"569",-51.07,-21.17,391.593589565944
"570",-51.07,-21.15,392.590196021022
"571",-51.07,-21.14,392.504599897975
