"","Latitude","Longitude","Date","MODIS_Tile","MOD13A1_006_Line_Y_500m","MOD13A1_006_Sample_X_500m","MOD13A1_006__500m_16_days_NDVI","MOD13A1_006__500m_16_days_VI_Quality","MOD13A1_006__500m_16_days_VI_Quality_bitmask","MOD13A1_006__500m_16_days_VI_Quality_MODLAND","MOD13A1_006__500m_16_days_VI_Quality_MODLAND_Description","MOD13A1_006__500m_16_days_VI_Quality_VI_Usefulness","MOD13A1_006__500m_16_days_VI_Quality_VI_Usefulness_Description","MOD13A1_006__500m_16_days_VI_Quality_Aerosol_Quantity","MOD13A1_006__500m_16_days_VI_Quality_Aerosol_Quantity_Description","MOD13A1_006__500m_16_days_VI_Quality_Adjacent_cloud_detected","MOD13A1_006__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description","MOD13A1_006__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction","MOD13A1_006__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description","MOD13A1_006__500m_16_days_VI_Quality_Mixed_Clouds","MOD13A1_006__500m_16_days_VI_Quality_Mixed_Clouds_Description","MOD13A1_006__500m_16_days_VI_Quality_Land.Water_Mask","MOD13A1_006__500m_16_days_VI_Quality_Land.Water_Mask_Description","MOD13A1_006__500m_16_days_VI_Quality_Possible_snow.ice","MOD13A1_006__500m_16_days_VI_Quality_Possible_snow.ice_Description","MOD13A1_006__500m_16_days_VI_Quality_Possible_shadow","MOD13A1_006__500m_16_days_VI_Quality_Possible_shadow_Description","lon","lat","flag_br","flag_norte","flag_nordeste","flag_sul","flag_sudeste","flag_centroeste"
"2427",-22.24708176,-44.48970795,"2020-01-17","h13v11",539,2117,0.8273,2120,"0b0000100001001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2428",-22.24708176,-44.48970795,"2020-02-02","h13v11",539,2117,0.8488,2445,"0b0000100110001101","0b01","VI produced, but check other QA","0b0011","Decreasing quality (0011)","0b10","Average","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2429",-22.24708176,-44.48970795,"2020-03-05","h13v11",539,2117,0.7857,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2430",-22.24708176,-44.48970795,"2020-03-21","h13v11",539,2117,0.7947,2120,"0b0000100001001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2431",-22.24708176,-44.48970795,"2020-04-06","h13v11",539,2117,0.787,2517,"0b0000100111010101","0b01","VI produced, but check other QA","0b0101","Decreasing quality (0101)","0b11","High","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2432",-22.24708176,-44.48970795,"2020-04-22","h13v11",539,2117,0.8077,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2433",-22.24708176,-44.48970795,"2020-05-08","h13v11",539,2117,0.7892,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2434",-22.24708176,-44.48970795,"2020-05-24","h13v11",539,2117,0.7622,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2435",-22.24708176,-44.48970795,"2020-06-09","h13v11",539,2117,0.7142,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2436",-22.24708176,-44.48970795,"2020-06-25","h13v11",539,2117,0.6985,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2437",-22.24708176,-44.48970795,"2020-07-11","h13v11",539,2117,0.6368,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2438",-22.24708176,-44.48970795,"2020-07-27","h13v11",539,2117,0.6622,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2439",-22.24708176,-44.48970795,"2020-08-12","h13v11",539,2117,0.6533,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2440",-22.24708176,-44.48970795,"2020-08-28","h13v11",539,2117,0.6086,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2441",-22.24708176,-44.48970795,"2020-09-13","h13v11",539,2117,0.5337,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2442",-22.24708176,-44.48970795,"2020-09-29","h13v11",539,2117,0.6841,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2443",-22.24708176,-44.48970795,"2020-10-31","h13v11",539,2117,0.8425,2445,"0b0000100110001101","0b01","VI produced, but check other QA","0b0011","Decreasing quality (0011)","0b10","Average","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2444",-22.24708176,-44.48970795,"2020-11-16","h13v11",539,2117,0.7516,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2445",-22.24708176,-44.48970795,"2020-12-02","h13v11",539,2117,0.7637,2517,"0b0000100111010101","0b01","VI produced, but check other QA","0b0101","Decreasing quality (0101)","0b11","High","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2446",-22.24708176,-44.48970795,"2020-12-18","h13v11",539,2117,0.7853,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2447",-22.24708176,-44.48970795,"2021-01-01","h13v11",539,2117,0.8176,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2448",-22.24708176,-44.48970795,"2021-01-17","h13v11",539,2117,0.8039,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2449",-22.24708176,-44.48970795,"2021-02-02","h13v11",539,2117,0.8045,2445,"0b0000100110001101","0b01","VI produced, but check other QA","0b0011","Decreasing quality (0011)","0b10","Average","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2450",-22.24708176,-44.48970795,"2021-02-18","h13v11",539,2117,0.847,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2451",-22.24708176,-44.48970795,"2021-03-06","h13v11",539,2117,0.7991,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2452",-22.24708176,-44.48970795,"2021-03-22","h13v11",539,2117,0.7798,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2453",-22.24708176,-44.48970795,"2021-04-07","h13v11",539,2117,0.7735,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2454",-22.24708176,-44.48970795,"2021-04-23","h13v11",539,2117,0.7582,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2455",-22.24708176,-44.48970795,"2021-05-09","h13v11",539,2117,0.6651,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2456",-22.24708176,-44.48970795,"2021-05-25","h13v11",539,2117,0.6979,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2457",-22.24708176,-44.48970795,"2021-06-10","h13v11",539,2117,0.7304,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2458",-22.24708176,-44.48970795,"2021-06-26","h13v11",539,2117,0.6435,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2459",-22.24708176,-44.48970795,"2021-07-12","h13v11",539,2117,0.5721,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2460",-22.24708176,-44.48970795,"2021-07-28","h13v11",539,2117,0.4824,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2461",-22.24708176,-44.48970795,"2021-08-13","h13v11",539,2117,0.5632,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2462",-22.24708176,-44.48970795,"2021-08-29","h13v11",539,2117,0.4859,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2463",-22.24708176,-44.48970795,"2021-09-14","h13v11",539,2117,0.5811,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2464",-22.24708176,-44.48970795,"2021-09-30","h13v11",539,2117,0.5371,2445,"0b0000100110001101","0b01","VI produced, but check other QA","0b0011","Decreasing quality (0011)","0b10","Average","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2465",-22.24708176,-44.48970795,"2021-10-16","h13v11",539,2117,0.7387,2449,"0b0000100110010001","0b01","VI produced, but check other QA","0b0100","Decreasing quality (0100)","0b10","Average","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2466",-22.24708176,-44.48970795,"2021-11-01","h13v11",539,2117,0.6987,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2467",-22.24708176,-44.48970795,"2021-11-17","h13v11",539,2117,0.6721,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2468",-22.24708176,-44.48970795,"2021-12-03","h13v11",539,2117,0.6456,2062,"0b0000100000001110","0b10","Pixel produced, but most probably cloudy","0b0011","Decreasing quality (0011)","0b00","Climatology","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2469",-22.24708176,-44.48970795,"2021-12-19","h13v11",539,2117,0.8328,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2470",-22.24708176,-44.48970795,"2022-01-01","h13v11",539,2117,0.6365,2062,"0b0000100000001110","0b10","Pixel produced, but most probably cloudy","0b0011","Decreasing quality (0011)","0b00","Climatology","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2471",-22.24708176,-44.48970795,"2022-01-17","h13v11",539,2117,0.8567,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2472",-22.24708176,-44.48970795,"2022-02-02","h13v11",539,2117,0.8057,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2473",-22.24708176,-44.48970795,"2022-02-18","h13v11",539,2117,0.8243,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2474",-22.24708176,-44.48970795,"2022-03-06","h13v11",539,2117,0.8146,2120,"0b0000100001001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2475",-22.24708176,-44.48970795,"2022-03-22","h13v11",539,2117,0.8409,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-44.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2476",-22.24708176,-43.48970795,"2014-12-19","h13v11",539,2339,0.6702,2120,"0b0000100001001000","0b00","VI produced with good quality","0b0010","Decreasing quality (0010)","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2477",-22.24708176,-43.48970795,"2015-01-01","h13v11",539,2339,0.6276,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2478",-22.24708176,-43.48970795,"2015-01-17","h13v11",539,2339,0.6194,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2479",-22.24708176,-43.48970795,"2015-02-02","h13v11",539,2339,0.6027,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2480",-22.24708176,-43.48970795,"2015-02-18","h13v11",539,2339,0.6476,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2481",-22.24708176,-43.48970795,"2015-03-06","h13v11",539,2339,0.7612,3550,"0b0000110111011110","0b10","Pixel produced, but most probably cloudy","0b0111","Decreasing quality (0111)","0b11","High","0b1","Yes","0b0","No","0b1","Yes","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2482",-22.24708176,-43.48970795,"2015-03-22","h13v11",539,2339,0.6797,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2483",-22.24708176,-43.48970795,"2015-04-07","h13v11",539,2339,0.7268,2181,"0b0000100010000101","0b01","VI produced, but check other QA","0b0001","Lower quality","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2484",-22.24708176,-43.48970795,"2015-04-23","h13v11",539,2339,0.6204,2441,"0b0000100110001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b1","Yes","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2485",-22.24708176,-43.48970795,"2015-05-09","h13v11",539,2339,0.635,2116,"0b0000100001000100","0b00","VI produced with good quality","0b0001","Lower quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2486",-22.24708176,-43.48970795,"2015-05-25","h13v11",539,2339,0.6135,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2487",-22.24708176,-43.48970795,"2015-06-10","h13v11",539,2339,0.5345,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2488",-22.24708176,-43.48970795,"2015-06-26","h13v11",539,2339,0.5094,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2489",-22.24708176,-43.48970795,"2015-07-12","h13v11",539,2339,0.4597,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2490",-22.24708176,-43.48970795,"2015-07-28","h13v11",539,2339,0.473,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2491",-22.24708176,-43.48970795,"2015-08-13","h13v11",539,2339,0.4742,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2492",-22.24708176,-43.48970795,"2015-08-29","h13v11",539,2339,0.4242,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2493",-22.24708176,-43.48970795,"2015-09-14","h13v11",539,2339,0.4219,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2494",-22.24708176,-43.48970795,"2015-09-30","h13v11",539,2339,0.4763,2112,"0b0000100001000000","0b00","VI produced with good quality","0b0000","Highest quality","0b01","Low","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2495",-22.24708176,-43.48970795,"2015-10-16","h13v11",539,2339,0.5335,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2496",-22.24708176,-43.48970795,"2015-11-01","h13v11",539,2339,0.5398,2181,"0b0000100010000101","0b01","VI produced, but check other QA","0b0001","Lower quality","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2497",-22.24708176,-43.48970795,"2015-11-17","h13v11",539,2339,0.455,3550,"0b0000110111011110","0b10","Pixel produced, but most probably cloudy","0b0111","Decreasing quality (0111)","0b11","High","0b1","Yes","0b0","No","0b1","Yes","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2498",-22.24708176,-43.48970795,"2015-12-03","h13v11",539,2339,0.5622,2181,"0b0000100010000101","0b01","VI produced, but check other QA","0b0001","Lower quality","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2499",-22.24708176,-43.48970795,"2015-12-19","h13v11",539,2339,0.6477,2185,"0b0000100010001001","0b01","VI produced, but check other QA","0b0010","Decreasing quality (0010)","0b10","Average","0b0","No","0b0","No","0b0","No","0b001","Land (Nothing else but land)","0b0","No","0b0","No",-43.48970795,-22.24708176,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
